period,actual,predicted,abs_error,pct_error
2024-07-31,1851.0,1842.412181854248,8.587818145751953,0.4639555994463508
2024-08-31,1846.0,1848.2935523986816,2.2935523986816406,0.12424444196541932
2024-09-30,1885.0,1836.9991645812988,48.00083541870117,2.546463417437728
2024-10-31,1901.0,1899.6726379394531,1.327362060546875,0.06982441139120857
2024-11-30,1870.0,1869.9590644836426,0.040935516357421875,0.0021890650458514373
2024-12-31,1788.0,1857.2236557006836,69.2236557006836,3.8715691107764876
AVG,1856.8333333333333,1859.093376159668,21.57902654012044,1.179707674343841
