date,actual,predicted,abs_error,pct_error
2024-07-01,79.0,65.4521991081351,13.547800891864895,17.149115052993537
2024-07-02,72.0,62.2861489695112,9.713851030488797,13.491459764567773
2024-07-03,62.0,61.067311812246764,0.9326881877532358,1.5043357866987674
2024-07-04,42.0,59.085185754211295,17.085185754211295,40.679013700503084
2024-07-05,59.0,58.051260404322505,0.9487395956774947,1.6080332130127026
2024-07-06,55.0,53.38883555627734,1.6111644437226573,2.9293898976775585
2024-07-07,42.0,52.881568329512376,10.881568329512376,25.908496022648514
2024-07-08,59.0,61.494803044216624,2.4948030442166242,4.228479735960381
2024-07-09,62.0,58.95919790646523,3.040802093534772,4.904519505701246
2024-07-10,51.0,60.14550955185079,9.145509551850793,17.932371670295673
2024-07-11,71.0,58.83255107883859,12.167448921161409,17.137252001635787
2024-07-12,58.0,61.13161561282914,3.131615612829137,5.399337263498512
2024-07-13,67.0,56.74976306705923,10.250236932940773,15.29886109394145
2024-07-14,53.0,53.545917248016195,0.5459172480161953,1.0300325434267836
2024-07-15,69.0,67.00330610953013,1.9966938904698708,2.8937592615505374
2024-07-16,48.0,64.74619624477886,16.746196244778858,34.88790884328929
2024-07-17,59.0,63.207211546721254,4.207211546721254,7.130867028341109
2024-07-18,67.0,63.837984631799486,3.162015368200514,4.719425922687334
2024-07-19,71.0,63.726656407595925,7.273343592404075,10.244145904794472
2024-07-20,65.0,59.91984179406932,5.08015820593068,7.815628009124122
2024-07-21,60.0,55.23028533199222,4.769714668007779,7.949524446679631
2024-07-22,68.0,69.54237058502916,1.5423705850291611,2.26819203680759
2024-07-23,69.0,65.84673947144222,3.15326052855778,4.569942795011276
2024-07-24,50.0,64.62568397236632,14.625683972366318,29.251367944732635
2024-07-25,49.0,63.65285941780401,14.65285941780401,29.90379473021226
2024-07-26,55.0,63.28812643459473,8.28812643459473,15.069320790172236
2024-07-27,57.0,60.83679033368631,3.8367903336863094,6.731211111730367
2024-07-28,62.0,56.93654743059939,5.06345256940061,8.166858982904209
2024-07-29,61.0,67.5726190083464,6.572619008346393,10.774785259584252
2024-07-30,62.0,62.49167308984611,0.4916730898461097,0.7930211126550157
2024-07-31,47.0,60.99894171960691,13.998941719606911,29.784982382142367
2024-08-01,50.0,60.45963601805371,10.459636018053708,20.919272036107415
2024-08-02,53.0,61.244959310380665,8.244959310380665,15.556527000718233
2024-08-03,70.0,59.481408423300444,10.518591576699556,15.02655939528508
2024-08-04,54.0,57.510930484672045,3.510930484672045,6.501723119763046
2024-08-05,95.0,64.85700280966773,30.142997190332267,31.729470726665543
2024-08-06,61.0,60.5906518218302,0.4093481781698003,0.671062587163607
2024-08-07,59.0,58.30619342404086,0.6938065759591368,1.1759433490832825
2024-08-08,60.0,59.20049229021684,0.7995077097831569,1.3325128496385947
2024-08-09,60.0,53.71801089351116,6.281989106488837,10.469981844148062
2024-08-10,61.0,56.571352278056736,4.428647721943264,7.260078232693876
2024-08-11,56.0,52.16481840752735,3.835181592472651,6.848538557986876
2024-08-12,69.0,71.15423593519964,2.1542359351996367,3.12208106550672
2024-08-13,59.0,64.99169544554933,5.991695445549325,10.155416009405636
2024-08-14,62.0,61.465662681570954,0.5343373184290456,0.8618343845629768
2024-08-15,66.0,61.335656421122785,4.664343578877215,7.067187240723054
2024-08-16,61.0,63.10355094604712,2.103550946047122,3.448444173847741
2024-08-17,47.0,62.15985134870868,15.159851348708678,32.25500286959293
