period,actual,predicted,abs_error,pct_error
2024-07-07,411.0,412.2125099342166,1.2125099342165981,0.2950145825344521
2024-07-14,421.0,410.8593575092758,10.14064249072419,2.4087036795069334
2024-07-21,439.0,437.6714820664872,1.328517933512785,0.30262367505985993
2024-07-28,410.0,444.72911764552214,34.72911764552214,8.47051649890784
2024-08-04,397.0,429.76016805420625,32.76016805420625,8.251931499800062
2024-08-11,452.0,405.4085219248509,46.5914780751491,10.307849131670155
2024-08-18,408.0,442.121461943811,34.12146194381103,8.363103417600742
2024-08-25,420.0,424.2424605051895,4.242460505189513,1.010109644092741
2024-09-01,394.0,424.1827157236358,30.182715723635795,7.660587747115684
2024-09-08,445.0,412.9643924730873,32.03560752691271,7.199012927396116
2024-09-15,477.0,435.62533474568704,41.37466525431296,8.673934015579237
2024-09-22,410.0,451.82247088356894,41.82247088356894,10.200602654529009
2024-09-29,433.0,423.7772838301032,9.222716169896785,2.129957545010805
2024-10-06,410.0,430.8503606121431,20.850360612143106,5.085453807839782
2024-10-13,423.0,449.0689985787923,26.068998578792275,6.162883824773587
2024-10-20,415.0,433.93497328988025,18.934973289880247,4.562644166236204
2024-10-27,463.0,431.85298624650926,31.14701375349074,6.727216793410527
2024-11-03,444.0,454.22240437982373,10.222404379823729,2.3023433287891284
2024-11-10,422.0,449.05111033980904,27.051110339809043,6.4102157203338965
2024-11-17,436.0,424.7848879494826,11.215112050517405,2.5722734060819734
2024-11-24,445.0,439.14314692424904,5.856853075750962,1.3161467585957218
2024-12-01,437.0,436.9233169145414,0.07668308545862601,0.017547616809754234
2024-12-08,418.0,452.87381850695215,34.87381850695215,8.3430187815675
2024-12-15,455.0,425.944457838742,29.055542161258018,6.385833442034729
2024-12-22,396.0,439.26704346620346,43.26704346620346,10.926021077324107
2024-12-29,338.0,406.7604542506447,68.76045425064473,20.343329659954062
2025-01-05,122.0,118.78591757151436,3.2140824284856393,2.634493793840688
AVG,412.6296296296296,420.3274501521825,24.087369708143292,5.891235896162788
