date,residual
2022-10-20,-0.6482593667956706
2022-10-21,14.470248629651323
2022-10-22,-9.014320517212298
2022-10-23,9.004643233583451
2022-10-24,-21.227674017205544
2022-10-25,-5.243006148460559
2022-10-26,0.5150385257468884
2022-10-27,-9.094519291686751
2022-10-28,-17.395312483611733
2022-10-29,4.899109277255988
2022-10-30,-3.9246992305675477
2022-10-31,-1.68199718676523
2022-11-01,4.597962012760043
2022-11-02,-40.15395678658183
2022-11-04,-0.15533102322286396
2022-11-05,-29.475401191594884
2022-11-09,-12.28979274539276
2022-11-10,-21.43303587134946
2022-11-11,-33.758565958349834
2022-11-13,6.429854255690888
2022-11-14,2.2745449019171673
2022-11-15,40.27740713908092
2022-11-16,30.22853015908032
2022-11-17,-17.65513641791668
2022-11-18,-20.091649625023877
2022-11-19,26.36592704191051
2022-11-20,32.81609485244123
2022-11-21,45.1110436880016
2022-11-22,1.9267807020162664
2022-11-23,-32.149371531463885
2022-11-24,-14.539397390605501
2022-11-25,-19.551764231830447
2022-11-26,29.301145296704195
2022-11-27,23.886883670422762
2022-11-28,-5.451322522992598
2022-11-29,8.67926031769531
2022-11-30,-15.691758401861769
2022-12-01,0.18990544174292268
2022-12-02,3.2298605632025073
2022-12-03,10.486009164417084
2022-12-04,10.832554025075801
2022-12-05,-9.503637758968722
2022-12-06,-11.600496630543311
2022-12-07,0.40818612767760243
2022-12-08,-7.577840683604229
2022-12-09,-2.7022945302116312
2022-12-10,31.64255455953436
2022-12-11,19.080928012123735
2022-12-12,-6.565835689951797
2022-12-13,15.946236862933524
2022-12-14,-15.111922208062197
2022-12-15,-5.248204208349705
2022-12-16,10.283806210245451
2022-12-17,12.219823176665699
2022-12-18,11.82505806172157
2022-12-19,-8.613949360783337
2022-12-20,13.852577110655695
2022-12-21,-5.113712293200123
2022-12-22,-7.515143405310674
2022-12-23,-25.95003093492832
2022-12-24,-0.9185728677061178
2022-12-25,-11.522002500859195
2022-12-26,-1.1610473301446618
2022-12-27,4.600152484212131
2022-12-28,14.67471154900823
2022-12-29,26.90923574463544
2022-12-30,-4.258172622878995
2022-12-31,0.12300846694628831
2023-01-01,7.518178062681024
2023-01-02,-14.814891073147194
2023-01-03,9.803443361889762
2023-01-04,0.6475325975758608
2023-01-05,-1.8965549588998982
2023-01-06,6.900743935023428
2023-01-07,2.4438022771299046
2023-01-08,-2.0052008006910427
2023-01-09,6.007807881133388
2023-01-10,8.192360974451113
2023-01-11,2.3712099356371965
2023-01-12,-2.920930422775328
2023-01-13,14.05195020676966
2023-01-14,-5.28087183008995
2023-01-15,11.534075214392452
2023-01-16,-0.28655143246838577
2023-01-17,-4.186059324051719
2023-01-18,0.6375052007060447
2023-01-19,-12.514831224021847
2023-01-20,26.49037401008617
2023-01-21,5.119181178719423
2023-01-22,-7.297602824008273
2023-01-23,3.339313001521589
2023-01-24,-7.486537136004841
2023-01-25,-7.104110239270355
2023-01-26,-9.65536992794511
2023-01-27,-1.9857918822166596
2023-01-28,-1.292312367701733
2023-01-29,-0.2131660419068382
2023-01-30,-8.405911537736785
2023-01-31,-7.9614178158826405
2023-02-01,50.92624172905475
2023-02-02,-19.943493546368344
2023-02-03,-3.894493023013382
2023-02-04,1.754038956898853
2023-02-05,-1.1292334926083
2023-02-06,11.181841554824487
2023-02-07,2.11060066725382
2023-02-08,-5.407983540435872
2023-02-09,-11.001454419126958
2023-02-10,-16.924497000218814
2023-02-11,11.522922268186377
2023-02-12,7.2754353440204795
2023-02-13,-23.46738625404491
2023-02-14,-1.9179311538791666
2023-02-15,-4.925649554521513
2023-02-16,-1.9134896046238623
2023-02-17,10.057062328425758
2023-02-18,14.11767453441746
2023-02-19,-4.011733600909324
2023-02-20,4.6696078745401195
2023-02-21,-2.7571262039737547
2023-02-22,40.71627410550174
2023-02-23,-6.764501730457553
2023-02-24,-2.2883970831949654
2023-02-25,-6.418074467375803
2023-02-26,-10.469134605467133
2023-02-27,-3.1290500013620033
2023-02-28,0.050809846117942925
2023-03-01,-9.268803076577996
2023-03-02,-3.433946876394387
2023-03-03,5.460223799702824
2023-03-04,-18.50469860847457
2023-03-05,15.90608513650104
2023-03-06,6.050334621991453
2023-03-07,5.360110629641689
2023-03-08,17.870021007212245
2023-03-09,6.312763359751003
2023-03-10,0.9778988057240383
2023-03-11,-0.3472700610854247
2023-03-12,2.837898359844644
2023-03-13,-8.57622402435932
2023-03-14,-9.013692196774599
2023-03-15,2.457540342879298
2023-03-16,5.936824942415832
2023-03-17,-15.975835584122073
2023-03-18,-12.78792161442638
2023-03-19,-13.676881096942715
2023-03-20,4.927227749249639
2023-03-21,-14.179795279147342
2023-03-22,-3.871288242211264
2023-03-23,45.6334755579995
2023-03-24,7.369447102591906
2023-03-25,-18.91006859712197
2023-03-26,-1.3283206198423514
2023-03-27,5.389314927690208
2023-03-28,34.507152824560904
2023-03-29,32.85108335757303
2023-03-30,-23.870145643324634
2023-03-31,24.543129039710834
2023-04-01,-16.53042056980813
2023-04-02,-12.044959941225628
2023-04-03,3.768159529618657
2023-04-04,-3.012767482077493
2023-04-05,-35.20825937822784
2023-04-06,-21.17279471346483
2023-04-07,-19.76906181306863
2023-04-08,-2.968975149029859
2023-04-09,-11.597155480667759
2023-04-10,-10.630759667032741
2023-04-11,-1.2168862804802956
2023-04-12,-19.347121307606926
2023-04-13,-5.7139432751111485
2023-04-14,4.5922499815491165
2023-04-15,2.3769905452015294
2023-04-16,7.3825038435228265
2023-04-17,-8.821060218968931
2023-04-18,-5.862168852565404
2023-04-19,6.270672783327711
2023-04-20,-5.416993184241122
2023-04-21,-1.2174184359253815
2023-04-22,2.126413569968271
2023-04-23,4.657863066488673
2023-04-24,-2.0890962495307903
2023-04-25,8.423452027957595
2023-04-26,-19.979745405213748
2023-04-27,-0.3104988987329733
2023-04-28,-5.216486813000991
2023-04-29,17.088122877224436
2023-04-30,13.325148529067576
2023-05-01,9.166802557465907
2023-05-02,-5.395709912804733
2023-05-03,8.904279300849112
2023-05-04,0.17568116289182
2023-05-05,3.393345265124374
2023-05-06,19.0499160483916
2023-05-07,-4.150765318355177
2023-05-08,-2.4523319808109676
2023-05-09,-7.149346056713554
2023-05-10,-4.036318276313224
2023-05-11,4.102178479844106
2023-05-12,-1.388054644945747
2023-05-13,10.78012507456723
2023-05-14,-2.9091299281074683
2023-05-15,-3.7068595173757757
2023-05-16,-8.411024465299228
2023-05-17,-6.567517291294834
2023-05-18,4.848351900167245
2023-05-19,-8.213361290935744
2023-05-20,15.864780454486649
2023-05-21,5.05035729657267
2023-05-22,1.0253703457796988
2023-05-23,-7.4545402289925065
2023-05-24,-20.61414815330218
2023-05-25,3.8709113621156845
2023-05-26,12.05699457840548
2023-05-27,3.9158241888495695
2023-05-28,-0.9417753531672943
2023-05-29,2.460491166017789
2023-05-30,-1.6170953143581102
2023-05-31,-2.858111098220874
2023-06-01,-0.43811245064337356
2023-06-02,-2.0251137550258917
2023-06-03,-2.318241760259909
2023-06-04,-19.596078448278988
2023-06-05,13.584987748217749
2023-06-06,4.65293715343806
2023-06-07,-1.799089918972065
2023-06-08,0.06600286350098372
2023-06-09,0.7153605342013805
2023-06-10,-2.958184450823026
2023-06-11,-0.06564982269686226
2023-06-12,-16.211431066047197
2023-06-13,-4.190163757042946
2023-06-14,-12.745378739480522
2023-06-15,-4.703219810371209
2023-06-16,1.0261248563045982
2023-06-17,8.972267587583154
2023-06-18,4.4688214159394875
2023-06-19,16.837523223244425
2023-06-20,-9.189721680454092
2023-06-21,-3.6449971102790286
2023-06-22,-6.217320685400807
2023-06-23,-14.868964801049096
2023-06-24,-3.114209244163021
2023-06-25,2.492794220215636
2023-06-26,7.015148965730148
2023-06-27,11.71653341759201
2023-06-28,-16.43128819450446
2023-06-29,12.816890338368943
2023-06-30,14.787649401123574
2023-07-01,-4.983636248758678
2023-07-02,7.631261626322832
2023-07-03,3.2284742033221434
2023-07-04,-7.369316662103131
2023-07-05,4.360252696468621
2023-07-06,2.5641346348444998
2023-07-07,-7.046541073160583
2023-07-08,-3.433495579936597
2023-07-09,6.623616278568861
2023-07-10,7.174110822621145
2023-07-11,-3.3318190169059605
2023-07-12,5.768090050474903
2023-07-13,6.4137339441056085
2023-07-14,4.095246180731941
2023-07-15,-2.1557335530316735
2023-07-16,-2.1152571053929066
2023-07-17,-3.6078170991878835
2023-07-18,-4.778508468740036
2023-07-19,20.512371099473057
2023-07-20,0.31939981226029346
2023-07-21,8.414746940729195
2023-07-22,-9.159775354848783
2023-07-23,-6.360158561159139
2023-07-24,-8.526335704290396
2023-07-25,0.8218029723303815
2023-07-26,12.062504791045264
2023-07-27,-5.505434632420041
2023-07-28,6.53592594442042
2023-07-29,12.172294069810093
2023-07-30,24.34741249910796
2023-07-31,-7.357078856647092
2023-08-01,-1.4366280396121311
2023-08-02,8.38939945522121
2023-08-03,-2.224715700084502
2023-08-04,-6.00691006814457
2023-08-05,-9.023005582320181
2023-08-06,9.24191336046286
2023-08-07,-14.43179758211474
2023-08-08,13.49216368743695
2023-08-09,0.18623974415601907
2023-08-10,-2.7752981988130827
2023-08-11,-8.26696711601356
2023-08-12,17.997895555191725
2023-08-13,-9.426393170851021
2023-08-14,-0.5199927979277277
2023-08-15,3.5029289375986394
2023-08-16,-3.5241910721378105
2023-08-17,-1.6110271240866183
2023-08-18,20.97569532523987
2023-08-19,-14.784578988273616
2023-08-20,0.6808729477742048
2023-08-21,6.689469073695847
2023-08-22,3.664705440409996
2023-08-23,-10.224341630596214
2023-08-24,9.599294431877617
2023-08-25,2.100036553831629
2023-08-26,-4.259301630030613
2023-08-27,10.634417979872715
2023-08-28,-0.2612775267961496
2023-08-29,-12.277714187477017
2023-08-30,-12.212349255490025
2023-08-31,0.924236642626731
2023-09-01,-6.410808900509352
2023-09-02,-2.730818143002537
2023-09-03,7.826498491171961
2023-09-04,-9.078280275022081
2023-09-05,9.43437751744429
2023-09-06,4.541072078239296
2023-09-07,6.358674240908819
2023-09-08,-0.23969624149476942
2023-09-09,7.861221810547214
2023-09-10,-4.464525285223104
2023-09-11,-10.402287705042
2023-09-12,-5.11626613824577
2023-09-13,-2.438344462286409
2023-09-14,14.835079645767784
2023-09-15,-10.592738388270035
2023-09-16,-12.037813358467005
2023-09-17,1.7687958328743605
2023-09-18,13.408524036766295
2023-09-19,-2.5270922381428136
2023-09-20,-11.711930220507561
2023-09-21,-4.654386618823459
2023-09-22,-10.401992304436021
2023-09-23,1.9918556633519486
2023-09-24,-13.73632947011346
2023-09-25,-0.1831440914361977
2023-09-26,3.474936122179777
2023-09-27,-2.753492878214715
2023-09-28,-6.583146455469986
2023-09-29,0.10871745617441775
2023-09-30,3.398729687582538
2023-10-01,-2.7310988976300123
2023-10-02,2.048756684636146
2023-10-03,5.579441867410168
2023-10-04,3.5601517938543736
2023-10-05,0.0952732308928077
2023-10-06,-2.3632375789193034
2023-10-07,5.860815661465061
2023-10-08,4.744535274628994
2023-10-09,-10.495553095766368
2023-10-10,-7.146205896020859
2023-10-11,17.626802615942616
2023-10-12,9.902281060707338
2023-10-13,-9.44624122785038
2023-10-14,-13.18178508095427
2023-10-15,-1.3299570276864756
2023-10-16,13.389211175504506
2023-10-17,5.9946980067044535
2023-10-18,-15.949155049589159
2023-10-19,5.196349495886452
2023-10-20,-3.406033501814747
2023-10-21,-5.40294974433516
2023-10-22,1.3944883451116041
2023-10-23,-3.920281071073461
2023-10-24,-9.056300882158432
2023-10-25,-5.063397789271271
2023-10-26,1.807153541732717
2023-10-27,-3.1039649757906957
2023-10-28,8.398208282726728
2023-10-29,1.9211560844205025
2023-10-30,-3.613834468755435
2023-10-31,-4.784433032235967
2023-11-01,8.777500007003475
2023-11-02,0.42804966559876334
2023-11-03,3.727316861839725
2023-11-04,10.476564500308939
2023-11-05,2.7993578783021746
2023-11-06,-1.7071137833245729
2023-11-07,-3.0368974400666886
2023-11-08,-2.1157905917462543
2023-11-09,-3.7713897792560545
2023-11-10,-7.583796605933351
2023-11-11,-6.867724485898542
2023-11-12,-0.7450242923449508
2023-11-13,18.221951056602414
2023-11-14,-5.1738728609565925
2023-11-15,1.0702315837316476
2023-11-16,5.225252526222079
2023-11-17,-18.019262969376534
2023-11-18,-8.952293629439104
2023-11-19,-20.8329198362552
2023-11-20,11.735969885690643
2023-11-21,-1.502668255730839
2023-11-22,-6.1894891796296605
2023-11-23,4.404304294150684
2023-11-24,3.4949364181599236
2023-11-25,7.394117911669184
2023-11-26,7.036659833794317
2023-11-27,-8.945600171649176
2023-11-28,-3.262283471530864
2023-11-29,5.863109172674207
2023-11-30,-19.365988008634638
2023-12-01,11.337483772145369
2023-12-02,3.2308186087071036
2023-12-03,-3.930628676047583
2023-12-04,2.9872269745337974
2023-12-05,7.319509771410736
2023-12-06,2.2955691286928754
2023-12-07,-11.994432235814244
2023-12-08,-2.455215996677218
2023-12-09,1.6395772290179451
2023-12-10,-4.797474952338391
2023-12-11,-8.093158403932556
2023-12-12,5.684413732061202
2023-12-13,5.52216446757437
2023-12-14,-6.3174658526347685
2023-12-15,1.0990298941935635
2023-12-16,4.515887589376064
2023-12-17,0.34448616921318376
2023-12-18,1.2293415349319048
2023-12-19,1.5224920786132685
2023-12-20,-16.869030523495923
2023-12-21,-13.801232540062841
2023-12-22,3.600649767469662
2023-12-23,0.5894246091558628
2023-12-24,-14.304322941065749
2023-12-25,-12.482339144650552
2023-12-26,7.023525890638695
2023-12-27,5.18789309721943
2023-12-28,-7.811692371153953
2023-12-29,11.465406166672267
2023-12-30,-5.146872336045519
2023-12-31,-5.628328236890127
2024-01-01,-7.302770649346364
2024-01-02,1.239722794863411
2024-01-03,3.472124613590232
2024-01-04,9.099068447281937
2024-01-05,9.95926944083132
2024-01-06,21.867604867281443
2024-01-07,-9.577912002136927
2024-01-08,3.3408546838643005
2024-01-09,14.474919259389054
2024-01-10,12.450591865834028
2024-01-11,8.742606838565045
2024-01-12,1.444005160783128
2024-01-13,-4.87630799097775
2024-01-14,-10.383970656168835
2024-01-15,4.048133585840574
2024-01-16,2.5497767451624114
2024-01-17,-10.36128718060366
2024-01-18,-4.072686711688576
2024-01-19,-0.3353978130265318
2024-01-20,10.580171302317048
2024-01-21,-13.524302513382857
2024-01-22,0.5503798768596013
2024-01-23,3.7754130435174673
2024-01-24,17.92465417813827
2024-01-25,-15.253949117646108
2024-01-26,2.8693899844854656
2024-01-27,-9.572851572389354
2024-01-28,-3.0503149942571426
2024-01-29,9.74093391010527
2024-01-30,-3.2023201732610573
2024-01-31,2.4470215304391374
2024-02-01,15.751831883962616
2024-02-02,5.03277573076123
2024-02-03,11.719759487115766
2024-02-04,5.114351628834726
2024-02-05,-2.5147031352130256
2024-02-06,8.081574700321433
2024-02-07,-0.0654078825264861
2024-02-08,5.076894526213813
2024-02-09,17.59003876689156
2024-02-10,-2.0647694642777594
2024-02-11,1.5844003120030692
2024-02-12,-9.395998439988226
2024-02-13,-2.79573680623146
2024-02-14,-21.07035196390286
2024-02-15,12.61013484781995
2024-02-16,-13.027550630376055
2024-02-17,8.141268221992142
2024-02-18,6.549219844114546
2024-02-19,-2.1253490588057247
2024-02-20,1.0660278527321339
2024-02-21,1.4356590580208888
2024-02-22,9.258875561722576
2024-02-23,-4.747383379175545
2024-02-24,0.30400961606689947
2024-02-25,3.4002416244449236
2024-02-26,14.545663804720427
2024-02-27,-8.220674152568336
2024-02-28,-9.28392084168177
2024-02-29,0.9618079823019627
2024-03-01,4.482200434322763
2024-03-02,-4.208038739393565
2024-03-03,16.057695177796326
2024-03-04,-0.8475817540983428
2024-03-05,10.629121344079678
2024-03-06,6.928846029196848
2024-03-07,1.0262187080869722
2024-03-08,-11.247181027622048
2024-03-09,7.190631201677682
2024-03-10,6.440096865393748
2024-03-11,-0.3939796681741825
2024-03-12,0.1830069039143467
2024-03-13,-10.389852546942564
2024-03-14,-11.116299415075076
2024-03-15,-4.858622649535775
2024-03-16,-3.6286749578632183
2024-03-17,9.115406128443006
2024-03-18,5.511687192595986
2024-03-19,-20.009466481325134
2024-03-20,2.6485974644249097
2024-03-21,-13.681542941405624
2024-03-22,5.872346614059332
2024-03-23,-11.871016801903721
2024-03-24,-4.988145961125632
2024-03-25,6.564219191380353
2024-03-26,-1.2664973283326617
2024-03-27,18.673693104280844
2024-03-28,-5.037173673532962
2024-03-29,0.23835453799726736
2024-03-30,4.1853835481764605
2024-03-31,0.29740162875571485
2024-04-01,-7.591489102234519
2024-04-02,1.1833924770689066
2024-04-03,-1.4265233698965858
2024-04-04,5.74247021144631
2024-04-05,-6.71284199298028
2024-04-06,-13.505009668722273
2024-04-07,-6.237225727017631
2024-04-08,-2.273770852033607
2024-04-09,2.2323911258856555
2024-04-10,2.149907086719246
2024-04-11,9.60427797550853
2024-04-12,-6.6394905410503
2024-04-13,9.036049348055023
2024-04-14,7.2969390298834895
2024-04-15,3.67582394573067
2024-04-16,-12.658947247193638
2024-04-17,10.091059976810229
2024-04-18,-3.1109216993671964
2024-04-19,-16.290540321416607
2024-04-20,12.159890339564292
2024-04-21,-0.3344967242222694
2024-04-22,6.8456976564796435
2024-04-23,16.21874616139621
2024-04-24,-5.18935448344844
2024-04-25,2.7078640950403354
2024-04-26,0.49327874916103553
2024-04-27,-16.13853724080907
2024-04-28,-1.134041136674469
2024-04-29,-13.38384152494406
2024-04-30,-8.933161923893138
2024-05-01,1.8125765722985108
2024-05-02,-11.522439861711781
2024-05-03,-4.433561972774697
2024-05-04,8.050646920509806
2024-05-05,4.4994029991474775
2024-05-06,-3.4098601483583195
2024-05-07,11.32113407279283
2024-05-08,-10.833383460863885
2024-05-09,-0.6041293974767115
2024-05-10,5.581986794219951
2024-05-11,9.337324771155636
2024-05-12,6.711515487397207
2024-05-13,-8.434415525464502
2024-05-14,-13.985990585797566
2024-05-15,-8.146650744618093
2024-05-16,3.984020305826945
2024-05-17,5.181318434998303
2024-05-18,-8.693506202974376
2024-05-19,-3.052871631292007
2024-05-20,-3.050335040712497
2024-05-21,8.101836520297617
2024-05-22,-5.215837053436729
2024-05-23,-4.198416141685172
2024-05-24,2.3161924842925643
2024-05-25,-15.00625783632595
2024-05-26,-14.755352127244215
2024-05-27,-3.0630490737248834
2024-05-28,-9.716023699742323
2024-05-29,3.775026220393336
2024-05-30,-8.636092442706797
2024-05-31,12.670748415745308
2024-06-01,2.9064837545782822
2024-06-02,2.591421473117599
2024-06-03,8.62243658810872
2024-06-04,-4.562859754328628
2024-06-05,0.23647120960791312
2024-06-06,-3.145027170183056
2024-06-07,8.799299749210377
2024-06-08,-15.89206771421815
2024-06-09,-9.951009094181309
2024-06-10,-5.447413371760938
2024-06-11,2.3415673098893848
2024-06-12,11.901249471812662
2024-06-13,16.245468351909132
2024-06-14,3.268641211922592
2024-06-15,4.515285540810801
2024-06-16,1.8185612380144676
2024-06-17,9.172615012958602
2024-06-18,-2.563068742504683
2024-06-19,-0.5830203002024206
2024-06-20,-3.5463253001582515
2024-06-21,6.609018868385476
2024-06-22,-6.927984719323021
2024-06-23,2.951077753775621
2024-06-24,5.141013252535409
2024-06-25,-13.912167554529262
2024-06-26,4.1726156426567655
2024-06-27,5.219886430564756
2024-06-28,0.19103186175948395
2024-06-29,-6.5407411172085475
2024-06-30,-1.6410820757151683
