date,trend,seasonal,residual
2022-06-15,51.052308102850766,-0.8046658912696136,-3.2476422115811516
2022-06-16,50.61276090596066,0.6079863098663522,-3.220747215827018
2022-06-17,50.03677251978156,3.7638539866667933,-0.8006265064483529
2022-06-18,49.321550851458575,-3.611097128049371,0.2895462765907979
2022-06-19,48.747350187082716,-3.112782538178391,0.3654323510956772
2022-06-20,48.57627698904916,1.620801985916708,1.8029210250341308
2022-06-21,48.759087908268626,3.5507990410246886,-1.3098869492933147
2022-06-22,48.94530746549207,-1.6623811642975816,-5.282926301194486
2022-06-23,49.00726195952157,1.4555872297560108,-1.4628491892775841
2022-06-24,49.13104496677887,1.1694458263544973,4.6995092068666295
2022-06-25,49.414868310696036,-5.214070268539393,-2.2007980421566415
2022-06-26,49.81812346933615,-1.689588287198313,7.871464817862162
2022-06-27,50.3673224034338,1.3881259326383513,-3.7554483360721562
2022-06-28,50.97848412379547,4.637313515248186,-4.615797639043656
2022-06-29,51.58074408327591,-1.7646826482462716,3.1839385649703615
2022-06-30,52.34027344304476,4.220639600625347,-38.560913043670105
2022-07-01,53.39625425946381,-0.8339481182223617,-4.56230614124145
2022-07-02,54.62731344975647,-6.471080801847166,0.8437673520906941
2022-07-03,55.81340652071452,-1.5676887162734676,-0.24571780444105684
2022-07-04,56.64122748448733,1.307949397501915,-0.9491768819892457
2022-07-05,56.98500410087911,5.964477765627993,5.050518133492901
2022-07-06,57.02476324233584,-2.176815064193098,6.152051821857263
2022-07-07,56.87605693859225,3.670826972940826,5.453116088466928
2022-07-08,56.40685010381534,-1.4258400747315683,-3.9810100290837696
2022-07-09,55.60178888979733,-6.516688619355443,-0.08510027044188462
2022-07-10,54.885360172717824,-2.8972855509080597,-3.9880746218097656
2022-07-11,54.677746699083045,3.769477148817168,0.5527761520997885
2022-07-12,55.00744544443639,7.356286003154514,-1.363731447590908
2022-07-13,55.76279484785198,-3.4379196922310746,-8.324875155620902
2022-07-14,56.93362002335322,2.069858903891612,-18.003478927244835
2022-07-15,58.22729240856135,-0.4760269698886561,5.248734561327311
2022-07-16,59.389732547623865,-5.170190365123686,-3.2195421825001773
2022-07-17,60.38986511691639,-4.173815260353389,2.7839501434369964
2022-07-18,61.26825468631659,7.342754649746072,-20.611009336062658
2022-07-19,61.68478319777181,6.586933898947413,5.728282903280785
2022-07-20,61.56433653862538,-5.635047913477074,3.0707113748516974
2022-07-21,61.16079390863573,-2.803523695506599,-0.35727021312913365
2022-07-22,60.37399805313829,2.1677198413047316,-2.5417178944430177
2022-07-23,58.99776614453748,-3.2378422240869527,2.2400760795494747
2022-07-24,57.537450977355064,-3.978444418856275,0.4409934415012131
2022-07-25,56.3886833505101,9.827690942530465,0.7836257069594339
2022-07-26,55.47840502818735,4.2574025744893795,-2.7358076026767293
2022-07-27,54.65804623899946,-5.598394737165421,-2.0596515018340398
2022-07-28,53.88254877516213,-4.9216213176964585,-5.960927457465672
2022-07-29,53.472521370948925,0.8580413939487896,4.669437235102286
2022-07-30,53.91721126318474,-2.3281880114440283,1.4109767482592872
2022-07-31,54.63159417112592,-4.704980995462034,-3.9266131756638813
2022-08-01,55.45129806864376,10.904722521959128,35.64397940939711
2022-08-02,56.40568531493539,2.033925413785211,54.5603892712794
2022-08-03,57.22456283359463,1.4080221851824968,49.367414981222865
2022-08-04,57.80658363930654,-4.7304651065975385,1.9238814672909967
2022-08-05,58.66908391085591,0.4973743407817569,-15.166458251637664
2022-08-06,59.56820643831319,-3.9133319898886434,1.3451255515754568
2022-08-07,59.577386241944794,-6.0677691171390755,4.490382875194285
2022-08-08,59.38268439806576,8.548330876282808,2.0689847256514327
2022-08-09,59.283129162821666,1.7160775992278905,-4.999206762049553
2022-08-10,59.26289558992246,4.150658742160563,49.58644566791698
2022-08-11,59.53899646347352,-3.748451765482495,0.20945530200897622
2022-08-12,60.16091548928227,1.1470287602233236,-5.307944249505589
2022-08-13,61.023740780691234,-6.5013429355635735,-0.5223978451276636
2022-08-14,62.22071115876932,-7.6920691680524955,-2.528641990716821
2022-08-15,63.635712077886126,5.458867110774839,17.90542081133904
2022-08-16,64.83150044087142,2.269980156220276,3.898519402908306
2022-08-17,65.52543874125213,11.774190843091732,2.7003704156561383
2022-08-18,65.81663268131564,-3.3818041224844135,1.565171441168772
2022-08-19,65.44832784468409,3.38913043575797,5.162541719557936
2022-08-20,64.30896803091997,-5.780755163064417,-15.52821286785555
2022-08-21,62.70584705025161,-10.590831906230035,5.8849848559784235
2022-08-22,61.080267434171994,3.4862461605719552,-6.566513594743945
2022-08-23,59.48749193218988,2.9654532436397476,7.547054824170374
2022-08-24,57.97589981571445,2.8050087854395147,-5.7809086011539605
2022-08-25,56.80333729271666,-0.5206807167719884,-5.282656575944671
2022-08-26,56.33537820912333,6.387080603587861,1.2775411872888114
2022-08-27,56.56645672126083,-2.7340400644536254,-3.8324166568072044
2022-08-28,57.475845675292526,-13.525067705157364,-2.9507779701351637
2022-08-29,58.93043296971428,9.752564296265135,-3.6829972659794166
2022-08-30,60.74030042452703,0.7093959363222038,-3.449696360849231
2022-08-31,62.65237217385527,-7.55107915699221,5.898706983136947
2022-09-01,64.13948076200973,0.30342627994021576,3.557092958050063
2022-09-02,65.06441215747554,5.833088637382311,34.10249920514214
2022-09-03,65.97953218133297,4.994849990808746,1.0256178278582837
2022-09-04,66.80595666159655,-18.436141908334022,53.63018524673747
2022-09-05,67.29572615947549,24.424492596647806,42.2797812438767
2022-09-06,67.38065694859662,-3.3772324121232087,1.9965754635265824
2022-09-07,67.30278881528604,-10.805681285847589,-8.497107529438445
2022-09-08,67.04244735248811,-0.11461654248167052,9.07216918999356
2022-09-09,66.5150551967182,5.041160558099359,-0.5562157548175577
2022-09-10,65.67450174716706,-4.96313221836718,62.28863047120012
2022-09-11,64.94616394751554,-22.49732268199,2.5511587344744555
2022-09-12,64.38229583390584,41.79809029828361,1.8196138678105456
2022-09-13,63.7628759511958,-2.7139528304595837,-8.04892312073622
2022-09-14,63.0901098495208,-12.42990348818408,66.33979363866327
2022-09-15,62.83910766909556,0.3525813063586394,-4.191688975454198
2022-09-16,62.93772139745357,3.6017696617260837,5.460508940820347
2022-09-17,63.24110195851031,-6.014281550213161,49.77317959170284
2022-09-18,63.76324846581397,-19.552643074769367,-4.210605391044609
2022-09-19,63.9858154144228,31.285235385707185,-33.271050800129984
2022-09-20,63.72522475595449,1.9702965449297423,3.3044786991157693
2022-09-21,63.15718998508209,-10.525866218971615,3.3686762338895235
2022-09-22,62.249256676025674,1.2579293881790838,32.49281393579525
2022-09-23,61.31706749411987,3.4904278939039983,28.192504611976133
2022-09-24,60.528358697228434,-12.244806503871098,-2.2835521933573375
2022-09-25,59.45443389029924,-13.478130066896918,23.02369617659768
2022-09-26,58.247263117404955,20.57588199450599,37.17685488808905
2022-09-27,57.37388116840985,7.5361128127265244,-0.909993981136374
2022-09-28,57.51530878255809,-7.190341262398727,-5.324967520159362
2022-09-29,58.047842216892676,0.3101026632867153,4.642055119820611
2022-09-30,58.68991268697088,1.7260657570020068,-6.415978443972882
2022-10-01,59.374768542218504,-5.954497888601633,4.579729346383132
2022-10-02,60.00972127725217,-8.43353183693631,2.423810559684142
2022-10-03,60.54523031789191,6.39593305311464,1.058836628993454
2022-10-04,60.77227940470136,11.608356143630115,-0.38063554833147606
2022-10-05,60.54729011632932,-5.318038800212173,0.7707486838828501
2022-10-06,60.054796821183736,-1.3117093473604822,-1.7430874738232518
2022-10-07,59.39502333821273,-1.2585397128264433,5.863516374613717
2022-10-08,58.675749970882215,-3.584903723054209,1.9091537521719957
2022-10-09,57.91357818524706,-3.678071158956919,-2.2355070262901435
2022-10-10,57.16096058223971,3.5007784997515983,-5.661739081991307
2022-10-11,56.64493301647251,12.193982728448495,3.161084255078997
2022-10-12,56.48082461254879,-2.7780123136857693,17.297187701136977
2022-10-13,56.64900634400078,-4.543667469346991,-5.105338874653789
2022-10-14,57.034575032287385,-2.7210205337123163,-2.3135544985750656
2022-10-15,57.555009061789164,-1.4880815401410514,-5.066927521648111
2022-10-16,58.136921255612506,-2.879499179778293,5.742577924165786
2022-10-17,58.74298862030653,2.405534665932663,1.8514767137608104
2022-10-18,59.26464689810683,10.110454089073754,5.624899012819412
2022-10-19,59.54178474963568,0.996717442975947,-3.538502192611631
2022-10-20,59.444535718214574,-5.988605991257428,1.5440702730428555
2022-10-21,59.10274668438308,-5.009862836342649,25.90711615195957
2022-10-22,58.665448906134934,0.3965693419194008,0.9379817519456637
2022-10-23,58.29225782950684,-2.1566821851273015,-0.13557564437953573
2022-10-24,57.97775928291581,3.4082218923983323,-0.3859811753141429
2022-10-25,57.59890846986453,7.217337709999944,-9.816246179864478
2022-10-26,57.05708366938992,1.4766828941287857,6.466233436481296
2022-10-27,56.48787852349004,-4.561665456170715,1.073786932680676
2022-10-28,55.898967657760245,-6.263314819965696,0.3643471622054477
2022-10-29,55.052596948818646,3.1833302382219144,3.7640728129594407
2022-10-30,53.90871614398036,-1.4526631325060466,-4.45605301147431
2022-10-31,53.121518927338826,0.5108860921313414,21.36759498052983
2022-11-01,52.955791821780224,5.899745106052571,1.1444630721672056
2022-11-02,52.96764796951783,0.9522414259944515,-34.91988939551228
2022-11-04,53.06437116612321,-0.03888242253062399,-10.025488743592582
2022-11-05,53.18822010666713,-11.427453614722202,-29.760766491944928
2022-11-09,53.62238796060986,5.447294594599206,-1.06968255520907
2022-11-10,54.296509999034775,-1.3841822351254085,7.087672236090633
2022-11-11,54.940809734176355,-0.2008204417677359,-51.739989292408616
2022-11-13,55.3371989370212,6.010930675991842,-41.34812961301304
2022-11-14,55.4028073018091,1.234207242750251,-3.6370145445593494
2022-11-15,55.142818263360084,2.6407010847310253,11.216480651908896
2022-11-16,54.72078210733505,-14.785027370385167,47.06424526305012
2022-11-17,54.179092687355364,6.101991265996677,0.718916046647962
2022-11-18,53.88671239142031,0.46564923501349664,-4.3523616264338045
2022-11-19,53.69346224210872,-1.2603218148811095,-2.433140427227613
2022-11-20,53.5087494161642,6.239697869540115,1.2515527142956842
2022-11-21,53.5773884232878,1.3262557845086422,52.09635579220355
2022-11-22,54.03578348098602,6.2253778667490725,0.73883865226491
2022-11-23,54.657649263035466,-21.61544895359603,-1.042200309439437
2022-11-24,55.254703741825004,5.859065934048327,-1.1137696758733284
2022-11-25,55.73820261628529,1.4655095764679766,-2.2037121927532723
2022-11-26,56.234817103196804,-1.143827864753817,3.9090107615570133
2022-11-27,56.86818759447363,3.7998487273542905,0.3319636781720803
2022-11-28,57.32429002178758,2.5417248700657717,2.1339851081466463
2022-11-29,57.320612092306,6.909890079577954,-4.2305021718839555
2022-11-30,56.89530940159268,-14.49474381296237,1.5994344113696926
2022-12-01,56.31158741660443,2.5904177491895073,5.097994834206062
2022-12-02,55.92282638818553,0.45020597726166006,9.626967634552813
2022-12-03,55.68644051218193,-1.1941285064297082,-6.4923120057522254
2022-12-04,55.411469066240016,1.4354971467345061,-7.846966212974522
2022-12-05,55.22272002771611,2.935612797487655,-1.1583328252037646
2022-12-06,55.19300373120552,8.70165378143063,-20.89465751263615
2022-12-07,55.42954633793244,-11.045334084271044,6.615787746338604
2022-12-08,55.999905258279185,0.21665668726720258,-5.216561945546388
2022-12-09,56.61350632915064,0.49963389104054345,-4.113140220191184
2022-12-10,56.893304097835504,-3.090981843063765,9.197677745228255
2022-12-11,56.85746740447322,-1.1257815444705286,6.268314139997308
2022-12-12,56.80123078881163,3.489943771225309,-1.2911745600369358
2022-12-13,56.85062948908774,11.190699299196735,0.9586712117155258
2022-12-14,56.86812104795428,-7.574102122415352,-8.294018925538928
2022-12-15,56.69750744679412,-1.6464451853203295,-1.0510622614737883
2022-12-16,56.514190597471256,-0.3482289515631152,0.8340383540918594
2022-12-17,56.512005559652835,-5.363732911611385,0.8517273519585515
2022-12-18,56.59707317791367,-2.8015504190718294,1.204477241158159
2022-12-19,56.28892273269571,4.704970921099726,-0.993893653795439
2022-12-20,55.36803467449877,12.73961602689303,4.892349298608195
2022-12-21,54.22814622505346,-6.031338878778328,3.803192653724871
2022-12-22,53.073740288866794,-0.47283316321033886,0.3990928743435447
2022-12-23,51.81936475115031,-0.06190248010554744,-20.757462271044762
2022-12-24,50.510719795984066,-8.142098399102991,-4.368621396881075
2022-12-25,49.65293455248819,-4.581918551643534,-10.071016000844658
2022-12-26,49.3329436245725,5.330743585045826,7.336312790381676
2022-12-27,49.376095476744105,11.994703563817307,-4.370799040561415
2022-12-28,49.848688208433614,-4.014307308839951,21.16561910040633
2022-12-29,50.78774138502906,0.6842816352999036,33.527976979671045
2022-12-30,51.836158969174186,1.3668886737521964,-1.2030476429263786
2022-12-31,52.847419515238265,-10.381113711944003,-0.4663058032942615
2023-01-01,53.84790728058318,-6.220796284794638,5.3728890042114585
2023-01-02,54.98207636739969,6.535579698195112,-10.517656065594807
2023-01-03,55.83527758151311,9.516775962769072,3.6479464557178147
2023-01-04,56.5188660195667,-2.6156010358354704,0.09673501626876657
2023-01-05,57.206513002081586,0.46492989836776555,3.3285570995506504
2023-01-06,57.87282137961117,3.353396376465901,-1.2262177560770695
2023-01-07,58.49524227239637,-9.846436396645403,0.35119412424903373
2023-01-08,59.06264121881032,-5.293468665339968,-6.769172553470355
2023-01-09,59.43482031301891,6.576476078517201,2.9887036084638865
2023-01-10,59.79572331861775,6.8877698508486835,1.3165068305335623
2023-01-11,60.1075779797809,-3.1913508458628965,1.0837728660820005
2023-01-12,60.252942085959056,-0.9103275572333416,-0.3426145287257114
2023-01-13,60.173604039023886,4.023753058696421,4.802642902279686
2023-01-14,59.8351337316713,-6.719930158256143,-5.115203573415158
2023-01-15,59.3111845775425,-4.693220308531082,7.382035730988584
2023-01-16,58.90057294551125,7.811184507644143,-0.7117574531553927
2023-01-17,58.59072897316578,4.756974650201798,-4.347703623367579
2023-01-18,58.35436044087763,-4.525845736889221,1.1714852960115962
2023-01-19,58.140141084662275,-2.464647289926456,-3.6754937947358215
2023-01-20,57.8918761790329,2.9551820532514244,22.15294176771568
2023-01-21,57.631975359122066,-4.269752992896051,9.637777633773979
2023-01-22,57.48674933545519,-3.118462854318193,-4.368286481136991
2023-01-23,57.331035219022816,8.918267532848004,2.7506972481291783
2023-01-24,56.97832688773524,3.318365966168574,1.7033071460961864
2023-01-25,56.280565720987525,-5.178353329532705,-2.1022123914548203
2023-01-26,55.236508625380566,-3.518581363249962,1.2820727378693988
2023-01-27,54.18694330242297,0.2515671627987564,0.5614895347782749
2023-01-28,53.47549831213763,-1.8305678287382632,-0.6449304833993708
2023-01-29,53.120363520804595,-2.42524618792719,2.304882667122591
2023-01-30,53.06401643438321,10.925810092833332,-8.989826527216543
2023-01-31,53.255857787325816,3.4320591604561375,-3.6879169477819502
2023-02-01,53.76713457418966,-5.951394119691411,54.18425954550175
2023-02-02,54.69321221634193,-4.159054567912673,2.4658423515707497
2023-02-03,55.939046651964915,-1.0106659583721813,-3.928380693592736
2023-02-04,57.3540644111961,-0.6768394546005003,-1.6772249565956017
2023-02-05,58.74223985892206,-2.273905820605558,-0.468334038316506
2023-02-06,59.69192267191009,10.750572501167467,6.55750482692244
2023-02-07,60.40404172150227,2.782249613385015,6.8137086651127134
2023-02-08,61.01651183653932,-6.39540180610279,1.3788899695634669
2023-02-09,61.17656456665413,-3.6397143218199757,-5.536850244834156
2023-02-10,60.80910740895273,0.5210284406024702,-22.330135849555198
2023-02-11,60.18050622993293,-0.5902561493513626,0.40974991941843086
2023-02-12,59.567769480844575,-3.908526340748383,4.340756859903806
2023-02-13,59.234863541438244,10.443169846469834,-26.67803338790808
2023-02-14,59.12029855293176,2.816179626414325,-3.936478179346082
2023-02-15,58.93722334284448,-5.910113834502883,-2.027109508341603
2023-02-16,58.515869173812256,-3.121337541042849,-0.3945316327694073
2023-02-17,58.11330545800039,1.911374654785907,1.9753198872137006
2023-02-18,58.066659786924994,-1.5124417818159352,5.445781994890943
2023-02-19,58.30576598771847,-5.252465331149019,-4.053300656569455
2023-02-20,58.37855994030471,9.069703728580942,-1.4482636688856516
2023-02-21,58.13978032375284,2.615344273918705,-1.7551245976715464
2023-02-22,57.8034735522042,-3.050715496293007,44.247241944088806
2023-02-23,57.61413119952051,-2.0446822783409355,5.430551078820429
2023-02-24,57.599964757959,2.8024336157703984,1.5976016262706025
2023-02-25,57.66224884233634,-3.801743529262548,-2.8605053130737943
2023-02-26,57.60778154193946,-5.052447780894663,-4.5553337610448
2023-02-27,57.510953512541825,5.900577018472187,0.5884694689859913
2023-02-28,57.92589626931878,1.7589754517438771,5.315128278937344
2023-03-01,58.99118829993555,2.043858659970204,-5.035046959905756
2023-03-02,60.388350526580915,0.4095858558596253,-6.79793638244054
2023-03-03,61.938703567898195,0.9196104428610216,-0.8583140107592158
2023-03-04,63.357625030172485,-7.096173701341164,-19.26145132883132
2023-03-05,64.50554674477607,-5.068344390642642,7.562797645866567
2023-03-06,65.62440648479321,4.607433336876417,-0.2318398216696238
2023-03-07,66.7211637871886,-0.3939152959726522,1.6727515087840459
2023-03-08,67.26448206992109,6.499963649603496,11.235554280475412
2023-03-09,66.99960935752222,2.2172844837912997,0.7831061586864791
2023-03-10,66.31262455948873,3.5201293415079675,-4.832753900996693
2023-03-11,65.65338582658586,-10.994469578247225,2.3410837516613583
2023-03-12,65.01513948799467,-5.530806885014468,2.515667397019797
2023-03-13,64.15884474108066,5.972613063427875,-9.131457804508528
2023-03-14,62.971797985713806,-5.172130685690588,-0.7996673000232164
2023-03-15,61.6831126297533,9.275644442981259,4.041242927265436
2023-03-16,60.37061923573394,0.8174198393011314,5.811960924964922
2023-03-17,59.11133182824904,8.425633410159795,-21.53696523840884
2023-03-18,57.96302665246898,-13.702844041041477,-1.2601826114275099
2023-03-19,56.9338363640612,-7.433828003102723,-7.500008360958475
2023-03-20,55.90857018539513,8.357643786739944,2.73378602786493
2023-03-21,55.22585031996623,-3.315137528037265,-6.910712791928965
2023-03-22,55.22339876344716,5.280735308056071,0.49586592849676947
2023-03-23,55.81340996561583,-2.676431302489198,48.86302133687336
2023-03-24,56.58793489357571,15.796899379593981,0.6151657268303126
2023-03-25,57.162141544721784,-13.943381638125635,-6.218759906596148
2023-03-26,57.463889866720294,-10.204627144518856,4.740737277798559
2023-03-27,57.63993307874736,10.48172493813101,3.8783419831216293
2023-03-28,57.755840310816325,1.7982838314498093,40.44587585773387
2023-03-29,58.00029458288562,0.6373885331307625,51.36231688398362
2023-03-30,58.25569542507169,-5.553665755984699,-3.702029669086997
2023-03-31,58.08856715010743,13.696091222840769,19.215341627051806
2023-04-01,57.42952646792857,-11.640619549333342,2.2110930814047762
2023-04-02,56.66044764849758,-9.087325591002752,-2.573122057494828
2023-04-03,55.69903170010571,8.36201142874475,7.938956871149543
2023-04-04,54.440010666704886,6.99928622532738,8.560703107967733
2023-04-05,52.91500400190804,-2.800442864295933,-5.114561137612107
2023-04-06,51.31337520594051,-6.5791359960162765,-2.734239209924233
2023-04-07,49.95006899125666,10.6907353310081,-21.640804322264756
2023-04-08,48.83562593034315,-8.745845682852474,1.9102197525093274
2023-04-09,47.97680228366199,-6.430734859538207,-5.546067424123784
2023-04-10,47.55731065792421,4.831614720260333,-7.388925378184545
2023-04-11,47.55445100253551,10.05146233026301,0.3940866672014849
2023-04-12,47.670222182812445,-5.101650152366628,3.4314279695541856
2023-04-13,47.728304385962176,-3.9793708503494374,3.2510664643872644
2023-04-14,47.70255505437654,8.460614964517418,-0.16317001889395755
2023-04-15,47.629093440861595,-6.751246897652496,0.12215345679089751
2023-04-16,47.50632472149166,-3.583347178849077,6.077022457357415
2023-04-17,47.33759217261405,2.6763950559845924,-5.013987228598644
2023-04-18,47.23192184462415,7.69969101399288,-5.9316128586170365
2023-04-19,47.32895795970187,-5.184880000107243,26.855922040405375
2023-04-20,47.683630684824756,-1.9552089095130236,2.2715782246882696
2023-04-21,48.21554935857328,2.794534690423877,-1.0100840489971503
2023-04-22,48.942306403786716,-4.264716770572177,-3.677589633214538
2023-04-23,49.75750303671641,-1.2046909164113988,1.4471878796949937
2023-04-24,50.468462564592336,3.3743902438659856,2.157147191541675
2023-04-25,51.29513573756232,4.794613590897939,5.9102506715397425
2023-04-26,52.43524537084652,-3.5854887746358415,-3.849756596210682
2023-04-27,53.69315697639351,-1.2254903252226794,-2.4676666511708305
2023-04-28,54.855863653684494,1.0125825536146518,-7.868446207299144
2023-04-29,55.89290423254931,-1.7234017890714677,0.830497556522154
2023-04-30,57.029107564828365,-2.5826151542464424,2.553507589418075
2023-05-01,58.2897372459356,4.273457559797779,5.436805194266626
2023-05-02,59.42089944428222,2.5800731393610095,-1.0009725836432324
2023-05-03,60.143893059571944,-2.3796939120770926,19.235800852505143
2023-05-04,60.439831228408345,-0.5224132428499938,-0.9174179855583517
