fold,origin,MAPE,MAE,RMSE,R2
0,2023-03-05,6.680045865893648,4.789825294170126,5.966167765202964,0.4616781690355557
17,2023-07-02,17.31852436132119,8.842461222155654,10.316028605759106,-3.5984143417523526
34,2023-10-29,9.145629375304466,5.381873096702944,6.3379729357756815,-1.7567579072781871
51,2024-02-25,11.733380066811664,7.7871755177123925,10.214391883356575,-0.5170196664071964
68,2024-06-23,7.583608116493837,4.45147338670864,5.008669513858968,0.5725828426098918
AVG,,10.49223755716496,6.250561703489952,7.568646140790659,-0.9675861807584576
