period,actual,predicted,abs_error,pct_error
2024-07-07,411.0,386.5856832531235,24.414316746876523,5.94022305276801
2024-07-14,421.0,471.0074195611227,50.007419561122674,11.878246926632464
2024-07-21,439.0,434.0192628231643,4.980737176835703,1.1345642771835314
2024-07-28,410.0,447.3168510094216,37.31685100942161,9.101670977907709
2024-08-04,397.0,459.8438068140809,62.84380681408089,15.829674260473775
2024-08-11,452.0,382.05388599638337,69.94611400361663,15.474803983101024
2024-08-18,408.0,432.1947314585288,24.194731458528793,5.930081239835489
2024-08-25,420.0,401.2785819449142,18.721418055085792,4.457480489306141
2024-09-01,394.0,417.2718219280677,23.27182192806771,5.906553788849672
2024-09-08,445.0,427.2106480617475,17.78935193825248,3.9976071771353885
2024-09-15,477.0,443.7979022428349,33.20209775716512,6.960607496261032
2024-09-22,410.0,409.78722151074675,0.21277848925325316,0.05189719250079345
2024-09-29,433.0,459.38090424991634,26.38090424991634,6.0925875865857595
2024-10-06,410.0,409.5147935566983,0.48520644330170626,0.11834303495163567
2024-10-13,423.0,448.751482199585,25.751482199584984,6.087820850965717
2024-10-20,415.0,419.99767765142565,4.997677651425647,1.2042596750423245
2024-10-27,463.0,439.1183387016756,23.88166129832439,5.158026198342201
2024-11-03,444.0,447.1543153596607,3.1543153596607,0.7104313873109684
2024-11-10,422.0,428.50816472262335,6.5081647226233486,1.542219128583732
2024-11-17,436.0,420.5909749815301,15.40902501846989,3.5341800501077727
2024-11-24,445.0,427.99173642293886,17.008263577061143,3.8220817027103693
2024-12-01,437.0,407.12095997672924,29.87904002327076,6.837308929810243
2024-12-08,418.0,430.93657491430764,12.936574914307641,3.094874381413311
2024-12-15,455.0,393.9158367131123,61.0841632868877,13.425090832283013
2024-12-22,396.0,398.62217017388184,2.622170173881841,0.6621641853236973
2024-12-29,338.0,433.9500242804153,95.95002428041528,28.387581148051854
2025-01-05,122.0,122.64272651491802,0.6427265149180243,0.5268250122278888
AVG,412.6296296296296,414.8357221119834,25.68862387601321,6.217303887617241
