date,actual,predicted,abs_error,pct_error
2024-07-01,79.0,63.935081481933594,15.064918518066406,19.069517111476465
2024-07-02,72.0,61.14470672607422,10.855293273925781,15.076796213785807
2024-07-03,62.0,61.05284118652344,0.9471588134765625,1.5276755056073588
2024-07-04,42.0,67.13562774658203,25.13562774658203,59.84673272995722
2024-07-05,59.0,59.4716796875,0.4716796875,0.7994570974576272
2024-07-06,55.0,55.23135757446289,0.23135757446289062,0.42065013538707385
2024-07-07,42.0,53.30514907836914,11.30514907836914,26.91702161516462
2024-07-08,59.0,64.06482696533203,5.064826965332031,8.584452483613612
2024-07-09,62.0,60.60507583618164,1.3949241638183594,2.2498776835779988
2024-07-10,51.0,62.81621170043945,11.816211700439453,23.16904254988128
2024-07-11,71.0,53.878082275390625,17.121917724609375,24.115377076914612
2024-07-12,58.0,58.65812683105469,0.6581268310546875,1.1347014328529095
2024-07-13,67.0,60.448944091796875,6.551055908203125,9.777695385377799
2024-07-14,53.0,68.05232238769531,15.052322387695312,28.400608278670404
2024-07-15,69.0,68.22236633300781,0.7776336669921875,1.1270053144814312
2024-07-16,48.0,59.855628967285156,11.855628967285156,24.699227015177406
2024-07-17,59.0,55.99612045288086,3.0038795471191406,5.091321266303629
2024-07-18,67.0,57.68305587768555,9.316944122314453,13.905886749723065
2024-07-19,71.0,60.03868865966797,10.961311340332031,15.438466676523987
2024-07-20,65.0,53.51469802856445,11.485301971435547,17.66969534067007
2024-07-21,60.0,55.97279357910156,4.0272064208984375,6.712010701497396
2024-07-22,68.0,67.04869842529297,0.9513015747070312,1.3989729039809284
2024-07-23,69.0,59.454505920410156,9.545494079589844,13.834049390709918
2024-07-24,50.0,59.481773376464844,9.481773376464844,18.963546752929688
2024-07-25,49.0,59.78118896484375,10.78118896484375,22.002426458864797
2024-07-26,55.0,61.37796401977539,6.377964019775391,11.596298217773438
2024-07-27,57.0,56.10098648071289,0.8990135192871094,1.5772167005037006
2024-07-28,62.0,60.127689361572266,1.8723106384277344,3.0198558684318297
2024-07-29,61.0,68.92135620117188,7.921356201171875,12.985829837986682
2024-07-30,62.0,67.41920471191406,5.4192047119140625,8.740652761151715
2024-07-31,47.0,55.19868850708008,8.198688507080078,17.444018100170382
2024-08-01,50.0,58.79035186767578,8.790351867675781,17.580703735351562
2024-08-02,53.0,64.21829223632812,11.218292236328125,21.166589125147407
2024-08-03,70.0,59.71583557128906,10.284164428710938,14.691663469587054
2024-08-04,54.0,46.21318817138672,7.786811828613281,14.420021904839409
2024-08-05,95.0,66.91922760009766,28.080772399902344,29.558707789370885
2024-08-06,61.0,62.08180236816406,1.0818023681640625,1.7734465051869879
2024-08-07,59.0,55.36823272705078,3.6317672729492188,6.155537750761388
2024-08-08,60.0,53.578102111816406,6.421897888183594,10.703163146972656
2024-08-09,60.0,54.040401458740234,5.959598541259766,9.932664235432943
2024-08-10,61.0,52.84250259399414,8.15749740600586,13.372946567222721
2024-08-11,56.0,44.85911560058594,11.140884399414062,19.89443642752511
2024-08-12,69.0,65.0727310180664,3.9272689819335938,5.6916941767153535
2024-08-13,59.0,59.01814270019531,0.0181427001953125,0.030750339314088986
2024-08-14,62.0,56.428810119628906,5.571189880371094,8.985790129630796
2024-08-15,66.0,50.12514877319336,15.87485122680664,24.05280488910097
2024-08-16,61.0,56.158260345458984,4.841739654541016,7.937278122198387
2024-08-17,47.0,56.47706604003906,9.477066040039062,20.16397029795545
2024-08-18,44.0,56.169071197509766,12.169071197509766,27.656979994340375
2024-08-19,74.0,59.84621047973633,14.153789520263672,19.12674259495091
2024-08-20,64.0,55.49317169189453,8.506828308105469,13.291919231414795
2024-08-21,63.0,55.53572463989258,7.464275360107422,11.848056127154639
2024-08-22,59.0,65.44073486328125,6.44073486328125,10.916499768273304
2024-08-23,58.0,67.42945861816406,9.429458618164062,16.257687272696657
2024-08-24,43.0,59.96937561035156,16.969375610351562,39.463664210119916
2024-08-25,59.0,57.47978591918945,1.5202140808105469,2.576634035272113
2024-08-26,72.0,68.25105285644531,3.7489471435546875,5.206871032714844
2024-08-27,48.0,63.52793884277344,15.527938842773438,32.34987258911133
2024-08-28,64.0,58.03575134277344,5.9642486572265625,9.319138526916504
2024-08-29,63.0,62.39079284667969,0.6092071533203125,0.9669954814608134
2024-08-30,53.0,61.65721893310547,8.657218933105469,16.334375345482016
2024-08-31,39.0,52.97352600097656,13.973526000976562,35.82955384865785
2024-09-01,55.0,52.66081619262695,2.339183807373047,4.253061467950994
2024-09-02,70.0,73.43562316894531,3.4356231689453125,4.908033098493304
2024-09-03,66.0,70.06038665771484,4.060386657714844,6.152100996537642
2024-09-04,72.0,58.35072326660156,13.649276733398438,18.95732879638672
2024-09-05,61.0,68.52366638183594,7.5236663818359375,12.333879314485143
2024-09-06,60.0,71.080810546875,11.080810546875,18.468017578125
2024-09-07,53.0,63.977699279785156,10.977699279785156,20.712640150538032
2024-09-08,63.0,56.23047637939453,6.769523620605469,10.745275588262649
2024-09-09,72.0,60.790679931640625,11.209320068359375,15.568500094943577
2024-09-10,66.0,46.57429504394531,19.425704956054688,29.43288629705256
2024-09-11,76.0,54.27464294433594,21.725357055664062,28.585996125873763
2024-09-12,64.0,58.773521423339844,5.226478576660156,8.166372776031494
2024-09-13,75.0,60.62361526489258,14.376384735107422,19.16851298014323
2024-09-14,57.0,60.36213684082031,3.3621368408203125,5.898485685649671
2024-09-15,67.0,66.74009704589844,0.2599029541015625,0.38791485686800375
2024-09-16,86.0,68.16305541992188,17.836944580078125,20.74063323264898
2024-09-17,65.0,56.80929946899414,8.19070053100586,12.601077740009014
2024-09-18,57.0,59.145263671875,2.145263671875,3.7636204769736845
2024-09-19,58.0,61.8425178527832,3.842517852783203,6.625030780660696
2024-09-20,54.0,63.79291534423828,9.792915344238281,18.135028415256077
2024-09-21,41.0,57.688934326171875,16.688934326171875,40.704717868711896
2024-09-22,49.0,56.76231384277344,7.7623138427734375,15.841456821986608
2024-09-23,49.0,61.60343933105469,12.603439331054688,25.721304757254465
2024-09-24,54.0,67.05438995361328,13.054389953613281,24.174796210394966
2024-09-25,57.0,60.32379913330078,3.3237991333007812,5.831226549650494
2024-09-26,67.0,46.43938446044922,20.56061553955078,30.68748587992654
2024-09-27,67.0,61.55031204223633,5.449687957763672,8.133862623527868
2024-09-28,69.0,53.28852462768555,15.711475372314453,22.77025416277457
2024-09-29,70.0,55.645606994628906,14.354393005371094,20.506275721958705
2024-09-30,65.0,68.0667724609375,3.0667724609375,4.718111478365385
2024-10-01,66.0,53.64547348022461,12.35452651977539,18.718979575417258
2024-10-02,63.0,57.207191467285156,5.792808532714844,9.194934178912451
2024-10-03,53.0,59.27381134033203,6.273811340332031,11.837379887418926
2024-10-04,57.0,59.01634216308594,2.0163421630859375,3.537442391378838
2024-10-05,53.0,58.146728515625,5.146728515625,9.71080852004717
2024-10-06,53.0,61.758670806884766,8.758670806884766,16.525793975254274
2024-10-07,54.0,63.348114013671875,9.348114013671875,17.31132224754051
2024-10-08,60.0,59.6893310546875,0.3106689453125,0.5177815755208333
2024-10-09,71.0,64.80583953857422,6.194160461425781,8.724169663979973
2024-10-10,62.0,67.08154296875,5.08154296875,8.196037046370968
2024-10-11,61.0,61.86830139160156,0.8683013916015625,1.4234449042648565
2024-10-12,53.0,65.51889038085938,12.518890380859375,23.620547888413913
2024-10-13,62.0,67.92880249023438,5.928802490234375,9.562584661668346
2024-10-14,57.0,70.34272766113281,13.342727661132812,23.408294142338267
2024-10-15,60.0,62.85530471801758,2.855304718017578,4.758841196695964
2024-10-16,59.0,57.59199142456055,1.4080085754394531,2.3864552126092424
2024-10-17,51.0,57.908504486083984,6.908504486083984,13.546087227615654
2024-10-18,69.0,54.237701416015625,14.762298583984375,21.394635628962863
2024-10-19,55.0,43.50157165527344,11.498428344726562,20.906233354048297
2024-10-20,64.0,48.96242904663086,15.03757095336914,23.496204614639282
2024-10-21,67.0,70.0757827758789,3.0757827758789062,4.590720561013293
2024-10-22,57.0,61.737586975097656,4.737586975097656,8.311556096662555
2024-10-23,54.0,60.097145080566406,6.097145080566406,11.291009408456308
2024-10-24,71.0,62.648075103759766,8.351924896240234,11.763274501746809
2024-10-25,84.0,59.12699508666992,24.873004913330078,29.610720134916757
2024-10-26,61.0,47.961753845214844,13.038246154785156,21.37417402423796
2024-10-27,69.0,54.86442947387695,14.135570526123047,20.486334095830504
2024-10-28,66.0,73.36094665527344,7.3609466552734375,11.152949477687027
2024-10-29,55.0,61.73356246948242,6.733562469482422,12.242840853604402
2024-10-30,67.0,53.451053619384766,13.548946380615234,20.222308030769007
2024-10-31,67.0,60.20693588256836,6.793064117431641,10.138901667808419
2024-11-01,62.0,49.068275451660156,12.931724548339844,20.857620239257812
2024-11-02,69.0,47.56603240966797,21.43396759033203,31.063721145408742
2024-11-03,58.0,61.28712463378906,3.2871246337890625,5.667456265153556
2024-11-04,84.0,68.83175659179688,15.168243408203125,18.057432628813245
2024-11-05,53.0,61.96022033691406,8.960220336914062,16.906076107385022
2024-11-06,64.0,59.822811126708984,4.177188873291016,6.526857614517212
2024-11-07,49.0,58.9014892578125,9.9014892578125,20.207120934311224
2024-11-08,78.0,57.93661880493164,20.06338119506836,25.722283583420975
2024-11-09,45.0,56.416893005371094,11.416893005371094,25.370873345269096
2024-11-10,49.0,54.51473617553711,5.514736175537109,11.254563623545122
2024-11-11,70.0,62.919532775878906,7.080467224121094,10.114953177315849
2024-11-12,66.0,59.91542053222656,6.0845794677734375,9.219059799656723
2024-11-13,76.0,69.13113403320312,6.868865966796875,9.037981535259046
2024-11-14,61.0,57.107139587402344,3.8928604125976562,6.381738381307633
2024-11-15,63.0,64.16207122802734,1.1620712280273438,1.8445575048053073
2024-11-16,60.0,72.70368957519531,12.703689575195312,21.172815958658855
2024-11-17,40.0,75.56047058105469,35.56047058105469,88.90117645263672
2024-11-18,92.0,68.85467529296875,23.14532470703125,25.15796163807745
2024-11-19,60.0,55.61030960083008,4.389690399169922,7.316150665283202
2024-11-20,64.0,53.87015151977539,10.12984848022461,15.827888250350952
2024-11-21,53.0,60.683311462402344,7.683311462402344,14.496814080004421
2024-11-22,57.0,51.41972351074219,5.5802764892578125,9.789958753083882
2024-11-23,59.0,60.19949722290039,1.1994972229003906,2.033046140509137
2024-11-24,60.0,55.420448303222656,4.579551696777344,7.632586161295572
2024-11-25,75.0,70.45033264160156,4.5496673583984375,6.06622314453125
2024-11-26,55.0,66.95030975341797,11.950309753417969,21.7278359153054
2024-11-27,75.0,76.63361358642578,1.6336135864257812,2.1781514485677085
2024-11-28,60.0,50.30132293701172,9.698677062988281,16.164461771647133
2024-11-29,59.0,67.67503356933594,8.675033569335938,14.70344672768803
2024-11-30,54.0,55.85790252685547,1.8579025268554688,3.440560234917535
2024-12-01,59.0,52.08287811279297,6.917121887207031,11.723935402045814
2024-12-02,61.0,69.41146850585938,8.411468505859375,13.789292632556352
2024-12-03,62.0,64.41838073730469,2.4183807373046875,3.9006140924269155
2024-12-04,53.0,72.4945297241211,19.494529724121094,36.78213155494546
2024-12-05,67.0,61.425838470458984,5.574161529541016,8.319644073941815
2024-12-06,61.0,59.94586944580078,1.0541305541992188,1.7280828757364242
2024-12-07,56.0,53.921653747558594,2.0783462524414062,3.711332593645368
2024-12-08,58.0,49.659690856933594,8.340309143066406,14.379843350114493
2024-12-09,73.0,63.870567321777344,9.129432678222656,12.506072161948845
2024-12-10,80.0,54.62152862548828,25.37847137451172,31.72308921813965
2024-12-11,75.0,56.13623809814453,18.86376190185547,25.15168253580729
2024-12-12,63.0,58.107337951660156,4.892662048339844,7.76613023546007
2024-12-13,54.0,56.605525970458984,2.6055259704589844,4.825048093442564
2024-12-14,49.0,52.96078109741211,3.9607810974121094,8.083226729412468
2024-12-15,61.0,55.09294891357422,5.907051086425781,9.683690305616034
2024-12-16,55.0,63.405517578125,8.405517578125,15.282759232954547
2024-12-17,67.0,65.02995300292969,1.9700469970703125,2.94036865234375
