period,actual,predicted,abs_error,pct_error
2024-07-07,411.0,421.2764434814453,10.276443481445312,2.50035121203049
2024-07-14,421.0,428.5235900878906,7.523590087890625,1.7870760303778206
2024-07-21,439.0,411.28335189819336,27.71664810180664,6.3135872669263415
2024-07-28,410.0,423.37280654907227,13.372806549072266,3.261660133920065
2024-08-04,397.0,420.4769172668457,23.476917266845703,5.913581175527885
2024-08-11,452.0,389.6893844604492,62.31061553955078,13.78553441140504
2024-08-18,408.0,399.4492301940918,8.550769805908203,2.095776913212795
2024-08-25,420.0,421.19446182250977,1.1944618225097656,0.28439567202613464
2024-09-01,394.0,419.49709701538086,25.49709701538086,6.471344420147426
2024-09-08,445.0,461.65938568115234,16.659385681152344,3.743682175539852
2024-09-15,477.0,408.13898849487305,68.86101150512695,14.436270755791814
2024-09-22,410.0,424.2042999267578,14.204299926757812,3.4644633967701983
2024-09-29,433.0,405.90545654296875,27.09454345703125,6.257400336496824
2024-10-06,410.0,417.114990234375,7.114990234375,1.7353634717987805
2024-10-13,423.0,450.2408218383789,27.240821838378906,6.439910600089576
2024-10-20,415.0,395.40023040771484,19.599769592285156,4.722836046333772
2024-10-27,463.0,416.51176834106445,46.48823165893555,10.040654785947202
2024-11-03,444.0,406.6739311218262,37.32606887817383,8.406772269858969
2024-11-10,422.0,418.38452529907227,3.6154747009277344,0.8567475594615485
2024-11-17,436.0,461.4994583129883,25.49945831298828,5.8484996130707065
2024-11-24,445.0,406.0581169128418,38.9418830871582,8.750984963406337
2024-12-01,437.0,439.9513931274414,2.9513931274414062,0.675376001702839
2024-12-08,418.0,431.2774314880371,13.27743148803711,3.1764190162768204
2024-12-15,455.0,397.3949279785156,57.605072021484375,12.660455389337224
2024-12-22,396.0,403.5469093322754,7.546909332275391,1.9057851849180278
2024-12-29,338.0,440.8480110168457,102.8480110168457,30.42840562628571
2025-01-05,122.0,94.1511116027832,27.848888397216797,22.82695770263672
AVG,412.6296296296296,407.9157422383626,26.838629404703777,6.992233041899885
