period,actual,predicted,abs_error,pct_error
2024-07-07,411.0,396.7881889343262,14.211811065673828,3.4578615731566495
2024-07-14,421.0,412.9244842529297,8.075515747070312,1.918174761774421
2024-07-21,439.0,408.23274993896484,30.767250061035156,7.008485207525092
2024-07-28,410.0,426.34142303466797,16.34142303466797,3.985712935284871
2024-08-04,397.0,430.9404525756836,33.940452575683594,8.549232386822064
2024-08-11,452.0,406.9614143371582,45.0385856628418,9.964288863460574
2024-08-18,408.0,395.5504341125488,12.449565887451172,3.0513641881007776
2024-08-25,420.0,418.4305076599121,1.5694923400878906,0.3736886524018787
2024-09-01,394.0,402.4634704589844,8.463470458984375,2.148088948980806
2024-09-08,445.0,470.2145462036133,25.21454620361328,5.666190158115344
2024-09-15,477.0,418.1209487915039,58.879051208496094,12.343616605554738
2024-09-22,410.0,432.1445426940918,22.144542694091797,5.401107974168731
2024-09-29,433.0,427.85022735595703,5.149772644042969,1.189323936268584
2024-10-06,410.0,451.1271858215332,41.1271858215332,10.031020932081269
2024-10-13,423.0,435.553768157959,12.553768157958984,2.9677938907704453
2024-10-20,415.0,379.7085723876953,35.29142761230469,8.50395846079631
2024-10-27,463.0,403.0936088562012,59.90639114379883,12.938745387429554
2024-11-03,444.0,413.2411079406738,30.758892059326172,6.927678391740129
2024-11-10,422.0,424.0381889343262,2.038188934326172,0.4829831597929317
2024-11-17,436.0,454.6613311767578,18.661331176757812,4.280121829531609
2024-11-24,445.0,427.40845489501953,17.59154510498047,3.9531562033663974
2024-12-01,437.0,408.61609268188477,28.383907318115234,6.4951732993398705
2024-12-08,418.0,436.95033264160156,18.950332641601562,4.5335724022970245
2024-12-15,455.0,414.1400337219238,40.85996627807617,8.98021236880795
2024-12-22,396.0,406.9003257751465,10.900325775146484,2.7526075189763852
2024-12-29,338.0,429.3194580078125,91.3194580078125,27.017591126571745
2025-01-05,122.0,84.01081466674805,37.98918533325195,31.138676502665536
AVG,412.6296296296296,407.99009874131946,26.98434759069372,7.261497320954878
